brand,url,note
C.T. Hansen,https://www.hansencx.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CAB,https://clk.mamma.com/screen?d=cab.com,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CASS Information Systems,https://www.cassinfo.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CATL,https://www.catl.com/404/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CBC Healthcare,https://www.cobbscreekhealthcare.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CBRE,https://www.cbre.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CCIC,https://www.cherrycreekschools.org/careers/human-resources/cherry-creek-careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CECO Environmental,https://www.cecoenviro.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CEFC,https://www.cefc.com.au/about-us/who-we-are/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CETC,https://www.cotc.edu/job-seekers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CEVA,https://www.ceva.us/careers/careers-at-ceva,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CGI,https://www.cgi.com/en/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CIEE,https://www.ciee.org/about/work-ciee,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CIPD,https://www.cipd.org:443/uk/the-people-profession/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CITIC,https://www.citicpacific.com/en/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CJ Group,https://www.cj.net/en/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CL E-Logistics,https://www.cletransportation.com/wba/content/careers/open-positions/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CMA,https://www.cmadocs.org/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CMA CGM,https://www.cmacgm-group.com/en/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CMBI,https://sg.cmbi.com/en-US/join-us,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CME Group,https://www.gotocme.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CMIC,https://careers-shimmick.icims.com/jobs/3042/application-support-specialist-%28cmic%29/job,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CNGR,https://cnginc.com/careers/career-opportunities/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CNGR Zhongkuang,https://career8.successfactors.com/career?career_company=CGNA&lang=en_US&company=CGNA&site=&loginFlowRequired=true,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
COFCO,https://www.agcareers.com/cofco-international-company-261024.cfm,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CRCC,https://crccomaha.org/about/careers.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CSPC,https://www.cspcsolutions.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CSSC,https://www.sportfishcenter.org/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CTBUH,https://verticalurbanism.org/about/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CTCI Corporation,https://ctcitechnology.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CTI,https://www.cti-ia.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CTI Chemicals,https://www.cti-crm.com/careers-at-cti/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cainiao,https://jobs.alibaba.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CallTower,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Callison RTKL,https://architecturesocial.com/company/callisonrtkl/?srsltid=AfmBOooMujbcyL2yHI0Q2Dir5BYC3xdldBrQ0P5SUVUzVwpKl5QmSVzw,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Callsign,https://apply.workable.com/callsign,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cambiaso & Risso,https://careersgibraltar.com/companies/cambiaso-risso,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Camstar,https://www.camstar.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Camtek,https://www.camtek.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Canon,https://sg.canon/en/consumer,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Capgemini,https://www.capgemini.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Capital Drilling,https://careers.capitaldrilling.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Capital Economics,https://apply.workable.com/capital-economics,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cardinal Health,https://jobs.cardinalhealth.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Carestream Health,https://career4.successfactors.com/career?site=&company=carestream&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Carey Olsen,https://www.careyolsen.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Carl Karcher Enterprises,https://www.carlsjr.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Carlon Shipping,https://www.carolinahandling.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Carrian,https://carrian.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Carrier,https://www.carrier.com/us/en/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cartoon Network,https://www.velvetjobs.com/company/cartoon-network/cartoon-network-careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Castrol,https://www.castrol.com/en_us/united-states/home/about-castrol/contact-us.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Catenon,https://catenon.com,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Caudalie,https://caudalie.career/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cayman Islands Government,https://www.careers.gov.ky/application/login/mobile_jobs.aspx,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Celanese,https://www.celanese.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cemex,https://career5.successfactors.eu/career?company=emexcentrP2&site=&lang=en_US&requestParams=&login_ns=register&jobPipeline=RCM%20Redirect&navBarLevel=MY_PROFILE&_s.crb=xMnsH5S7ZsQ%2BZBkAaBGE0Ych71w%3D,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Centersquare Investment Management,https://www.csquare.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Century 21,https://www.century21.com/general/careers/how-we-support-you,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cerdia,https://www.cerdia.com/our-people,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cerner,https://www.oracle.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
ChannelEngine,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Charles River,https://careers.criver.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Chasen Logistics,https://www.chasen.com.sg/career.php,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Checkout.com,https://www.checkout.com/jobs,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cheil,https://cheil.rs/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Chemetall,https://www.surventiscoatings.com/career,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Chemicals Container Lines,https://www.crowley.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Chevron Phillips,https://career4.successfactors.com/career?company=CPC&amp;site=&amp;lang=en_US&amp;requestParams=&amp;navBarLevel=MY%5fPROFILE&amp;_s.crb=WOjH75ul1ORT0%2fqxI1ytJJL3yqs%3d,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Civil Engineering Construction Corporation,https://www.ccecc.com.sg/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Eastern Airlines,https://job.ceair.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Energy Engineering Group,https://www.mycareersfuture.gov.sg/companies/china-energy-engineering-group-shanxi-electric-power-engineering-co-T20FC0038L,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Harbour Engineering,https://www.chec.com.cn/en/recruit/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China International,https://www.chinainter.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Jingye,https://www.chinaconstruction.us/careers/working-at-cca/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Petroleum,https://www.spc.com.sg/career/job-opportunities/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
China Railway,https://www.crec.cn/en/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Chint,https://www.chint.com/en/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Church & Dwight,https://churchdwight.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cisco/Certis,https://www.certisgroup.com/careers/careers-at-certis/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Citadel Securities,https://citadelsecurityusa.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CitiusTech,https://www.citiustech.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Clariant,https://careers.clariant.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Clarion,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Clasquin,https://www.clasquin.com/career/trainees/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
ClearCube,https://clearcube.com/about,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Clemenger,https://au.seek.com/Clemenger-Group-jobs,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Clinical Laserthermia Systems,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
CloudHQ,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Coach,https://careers.coachusa.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Coats Group,https://www.coatsdigital.com/en/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Coca-Cola/Nestle,https://www.coca-colacompany.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cockett Marine Oil,https://www.cockettgroup.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Cofense,http://cofense.com/about/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Coffin,https://www.batesville.com/about-us/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
