brand,ats,identifier,url,verified_name,jobs,sg_jobs,ai_confidence
SISL Infotech,smartrecruiters,SISLInfotechPvtLtd,https://careers.smartrecruiters.com/SISLInfotechPvtLtd,SISL Infotech Pvt. Ltd.,4,0,high
Starlux Airlines,ai (browser),https://careers.jx-starlux.com/,https://careers.jx-starlux.com/,,-1,-1,high
SK Enmove,ai (browser),https://www.skenmove.com/careers/jobs,https://www.skenmove.com/careers/jobs,,-1,-1,low
Munich Airport,ai (browser),https://bewerben.munich-airport.de/en/jobs,https://bewerben.munich-airport.de/en/jobs,,-1,-1,high
Peninsula Components,ai (browser),"https://sg.jobstreet.com/Peninsula-Components,-Inc.-(Singapore-Branch)-jobs","https://sg.jobstreet.com/Peninsula-Components,-Inc.-(Singapore-Branch)-jobs",,-1,-1,low
Platinum Cargo,ai (browser),https://platinumcargologistics.com/job-opportunities/,https://platinumcargologistics.com/job-opportunities/,,-1,-1,low
Ethiopian Airlines,ai (browser),https://corporate.ethiopianairlines.com/AboutEthiopian/careers/vacancies,https://corporate.ethiopianairlines.com/AboutEthiopian/careers/vacancies,,-1,-1,high
Hong Kong Futures Exchange,workday,https://hkex.wd3.myworkdayjobs.com/HKEXCareerPage,https://hkex.wd3.myworkdayjobs.com/HKEXCareerPage,hkex,174,-1,high
Nissei Kyoeki,ai (browser),https://www.nissei-jp.co.jp/english/,https://www.nissei-jp.co.jp/english/,,-1,-1,low
Orient Technologies,ai (browser),https://www.orientitservices.com/careers/,https://www.orientitservices.com/careers/,,-1,-1,low
Edom Technology,ai (browser),https://www.edomtech.com/en/careers/,https://www.edomtech.com/en/careers/,,-1,-1,high
Arch Pharmalabs,ai (browser),https://www.archpharmalabs.com/careers.php,https://www.archpharmalabs.com/careers.php,,-1,-1,low
Octo Telematics,ai (browser),https://www.octotelematics.com/company/careers/,https://www.octotelematics.com/company/careers/,,-1,-1,high
Hillstone Networks,ai (browser),https://www.hillstonenet.com/more/careers/join-hillstone/,https://www.hillstonenet.com/more/careers/join-hillstone/,,-1,-1,low
Taiyo Chikuro,ai (browser),https://taiyo.com.sg/careers/,https://taiyo.com.sg/careers/,,-1,-1,low
Lakshmi Ring Travellers,ai (browser),https://www.lrt.co.in/current-openings/,https://www.lrt.co.in/current-openings/,,-1,-1,low
Seiko,ai (browser),https://www.seiko-mfg.sg/recruitment/job-vacancy/,https://www.seiko-mfg.sg/recruitment/job-vacancy/,,-1,-1,high
Kajima,ai (browser),https://www.thegear.sg/careers/,https://www.thegear.sg/careers/,,-1,-1,low
ENGIE,ai (browser),https://jobs.engie.com/,https://jobs.engie.com/,,-1,-1,high
GES,workday,https://geaerospace.wd5.myworkdayjobs.com/GE_ExternalSite,https://geaerospace.wd5.myworkdayjobs.com/GE_ExternalSite,geaerospace,484,-1,low
Seaway,ai (browser),https://careers.subsea7.com/Seaway7/,https://careers.subsea7.com/Seaway7/,,-1,-1,low
ATR,smartrecruiters,ATRInternational2,https://careers.smartrecruiters.com/ATRInternational2,ATR International,7,0,high
Yokohama,icims (browser),https://careers-yokohamatire.icims.com/jobs/intro,https://careers-yokohamatire.icims.com/jobs/intro,yokohama,-1,-1,high
Sapura,ai (browser),https://my.jobstreet.com/Sapura-Group-jobs,https://my.jobstreet.com/Sapura-Group-jobs,,-1,-1,low
Toppan,ai (browser),https://toppanecquaria.com/company/careers/,https://toppanecquaria.com/company/careers/,,-1,-1,low
CIMC,ai (browser),https://cimcconsulting.hire.trakstar.com/,https://cimcconsulting.hire.trakstar.com/,,-1,-1,low
Indospace,ai (browser),https://www.indospace.in/careers/,https://www.indospace.in/careers/,,-1,-1,low
Fujita,ai (browser),https://global.fujitsu/en-apac/careers/singapore,https://global.fujitsu/en-apac/careers/singapore,,-1,-1,low
Idemitsu,ai (browser),https://www.idemitsu.com/jp/index.html,https://www.idemitsu.com/jp/index.html,,-1,-1,low
ISG,ai (browser),https://isginc.pinpointhq.com/,https://isginc.pinpointhq.com/,,-1,-1,low
Bloomberg,avature (browser),https://bloomberg.avature.net/careers/SearchJobs,https://bloomberg.avature.net/careers/SearchJobs,bloomberg,-1,-1,high
Corning,successfactors (browser),https://career4.successfactors.com/career?site=&company=CNGPROD&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,https://career4.successfactors.com/career?site=&company=CNGPROD&lang=en_US&login_ns=register&career_ns=home&navBarLevel=MY_PROFILE,corning,-1,-1,high
Silversea,ai (browser),https://crewcareer.silversea.com/,https://crewcareer.silversea.com/,,-1,-1,high
